552.00		552
456292.00	730
457028.00	736
457774.00	746
458504.00	730
459244.00	740
459986.00	742
460720.00	734
461466.00	746
462210.00	744
462963.00	753
463707.00	744
464449.00	742
465189.00	740
465921.00	732
466667.00	746
467415.00	748
468143.00	728
468891.00	748
469656.00	765
470421.00	765
471190.00	769
471975.00	785
472766.00	791
473519.00	753
474278.00	759
475028.00	750
475760.00	732
476496.00	736
477230.00	734
477970.00	740
478706.00	736
479456.00	750
480229.00	773
480990.00	761
481773.00	783
482562.00	789
483364.00	802
484155.00	791
484983.00	828
485813.00	830
486586.00	773
487359.00	773
488140.00	781
488919.00	779
489676.00	757
490441.00	765
491212.00	771
491964.00	752
492723.00	759
493480.00	757
494220.00	740
494962.00	742
495712.00	750
496446.00	734
497199.00	753
497958.00	759
498725.00	767
499475.00	750
500240.00	765
501023.00	783
501784.00	761
502545.00	761
503310.00	765
504052.00	742
504798.00	746
505544.00	746
506260.00	716
507004.00	744
507748.00	744
508503.00	755
509256.00	753
510023.00	767
510812.00	789
511564.00	752
512325.00	761
513086.00	761
513845.00	759
514604.00	759
515365.00	761
516144.00	779
516890.00	746
517651.00	761
518416.00	765
519156.00	740
519900.00	744
520642.00	742
521395.00	753
522135.00	740
522900.00	765
523681.00	781
524427.00	746
525202.00	775
525977.00	775
526740.00	763
527492.00	752
528245.00	753
529000.00	755
529744.00	744
530490.00	746
531251.00	761
531987.00	736
532735.00	748
533481.00	746
534223.00	742
534965.00	742
535711.00	746
536463.00	752
537199.00	736
537949.00	750
538699.00	750
539431.00	732
540175.00	744
540909.00	734
541643.00	734
542383.00	740
543140.00	757
543901.00	761
544660.00	759
545445.00	785
546243.00	798
547030.00	787
547782.00	752
548545.00	763
549304.00	759
550038.00	734
550780.00	742
551530.00	750
552282.00	752
553026.00	744
553762.00	736
554502.00	740
555242.00	740
556003.00	761
556774.00	771
557535.00	761
558312.00	777
559116.00	804
559918.00	802
560687.00	769
561472.00	785
562266.00	794
563033.00	767
563788.00	755
564559.00	771
565361.00	802
566140.00	779
566925.00	785
567721.00	796
568486.00	765
569259.00	773
570046.00	787
570872.00	826
571655.00	783
572485.00	830
573334.00	849
574177.00	843
574973.00	796
575787.00	814
576599.00	812
577374.00	775
578135.00	761
578879.00	744
579634.00	755
580376.00	742
581118.00	742
581868.00	750
582620.00	752
583393.00	773
584182.00	789
584953.00	771
585710.00	757
586463.00	753
587175.00	712
587913.00	738
588678.00	765
589467.00	789
590238.00	771
591015.00	777
591802.00	787
592604.00	802
593359.00	755
594120.00	761
594879.00	759
595623.00	744
596369.00	746
597115.00	746
597843.00	728
598571.00	728
599301.00	730
600043.00	742
600765.00	722
601497.00	732
602239.00	742
603006.00	767
603752.00	746
604505.00	753
605262.00	757
605998.00	736
606750.00	752
607505.00	755
608257.00	752
609003.00	746
609756.00	753
610525.00	769
611273.00	748
612019.00	746
612792.00	773
613581.00	789
614346.00	765
615101.00	755
615858.00	757
616633.00	775
617377.00	744
618121.00	744
618859.00	738
619583.00	724
620317.00	734
621049.00	732
621769.00	720
622507.00	738
623259.00	752
624014.00	755
624789.00	775
625570.00	781
626323.00	753
627076.00	753
627814.00	738
628548.00	734
629270.00	722
629990.00	720
630704.00	714
631414.00	710
632132.00	718
632854.00	722
633602.00	748
634359.00	757
635128.00	769
635942.00	814
636809.00	867
637602.00	793
638410.00	808
639236.00	826
640005.00	769
640760.00	755
641523.00	763
642300.00	777
643059.00	759
643824.00	765
644595.00	771
645368.00	773
646118.00	750
646868.00	750
647621.00	753
648349.00	728
649079.00	730
649791.00	712
650503.00	712
651231.00	728
651951.00	720
652683.00	732
653436.00	753
654223.00	787
655049.00	826
655838.00	789
656632.00	794
657440.00	808
658250.00	810
659027.00	777
659794.00	767
660581.00	787
661375.00	794
662134.00	759
662907.00	773
663707.00	800
664460.00	753
665227.00	767
666002.00	775
666752.00	750
667505.00	753
668258.00	753
669017.00	759
669755.00	738
670479.00	724
671188.00	709
671883.00	695
672568.00	685
673247.00	679
673911.00	664
674555.00	644
675191.00	636
675810.00	619
676554.00	744
677263.00	709
677964.00	701
678641.00	677
679326.00	685
679995.00	669
680659.00	664
681301.00	642
681929.00	628
682556.00	627
683190.00	634
683850.00	660
684557.00	707
685260.00	703
685957.00	697
686648.00	691
687349.00	701
688083.00	734
688793.00	710
689507.00	714
690219.00	712
690949.00	730
691704.00	755
692414.00	710
693140.00	726
693880.00	740
694657.00	777
695410.00	753
696156.00	746
696921.00	765
697702.00	781
698473.00	771
699221.00	748
699963.00	742
700716.00	753
701495.00	779
702245.00	750
702997.00	752
703778.00	781
704582.00	804
705359.00	777
706130.00	771
706923.00	793
707725.00	802
708486.00	761
709249.00	763
710012.00	763
710793.00	781
711552.00	759
712327.00	775
713114.00	787
713879.00	765
714638.00	759
715417.00	779
716190.00	773
716936.00	746
717689.00	753
718444.00	755
719203.00	759
719960.00	757
720719.00	759
721482.00	763
722210.00	728
722944.00	734
723672.00	728
724416.00	744
725158.00	742
725919.00	761
726708.00	789
727479.00	771
728273.00	794
729093.00	820
729886.00	793
730659.00	773
731446.00	787
732233.00	787
732985.00	752
733737.00	752
734487.00	750
735254.00	767
736007.00	753
736780.00	773
737576.00	796
738374.00	798
739135.00	761
739914.00	779
740699.00	785
741458.00	759
742210.00	752
742965.00	755
743738.00	773
744484.00	746
745237.00	753
745996.00	759
746749.00	753
747493.00	744
748250.00	757
749025.00	775
749788.00	763
750567.00	779
751367.00	800
752169.00	802
752930.00	761
753701.00	771
754478.00	777
755233.00	755
755992.00	759
756763.00	771
757554.00	791
758335.00	781
759110.00	775
759906.00	796
760749.00	843
761538.00	789
762325.00	787
763110.00	785
763889.00	779
764641.00	752
765410.00	769
766177.00	767
766940.00	763
767707.00	767
768494.00	787
769298.00	804
770081.00	783
770885.00	804
771691.00	806
772484.00	793
773255.00	771
774046.00	791
774848.00	802
775627.00	779
776400.00	773
777179.00	779
777950.00	771
778717.00	767
779451.00	734
780177.00	726
780895.00	718
781623.00	728
782347.00	724
783071.00	724
783813.00	742
784566.00	753
785351.00	785
786106.00	755
786902.00	796
787706.00	804
788485.00	779
789254.00	769
790043.00	789
790851.00	808
791638.00	787
792409.00	771
793188.00	779
793965.00	777
794713.00	748
795470.00	757
796233.00	763
797008.00	775
797758.00	750
798519.00	761
799286.00	767
800036.00	750
800788.00	752
801545.00	757
802293.00	748
803017.00	724
803749.00	732
804483.00	734
805221.00	738
805965.00	744
806709.00	744
807464.00	755
808217.00	753
808970.00	753
809745.00	775
810538.00	793
811290.00	752
812038.00	748
812782.00	744
813530.00	748
814266.00	736
815008.00	742
815756.00	748
816500.00	744
817242.00	742
817992.00	750
818755.00	763
819489.00	734
820227.00	738
820977.00	750
821738.00	761
822472.00	734
823210.00	738
823944.00	734
824666.00	722
825392.00	726
826116.00	724
826864.00	748
827614.00	750
828364.00	750
829121.00	757
829900.00	779
830657.00	757
831409.00	752
832159.00	750
832912.00	753
833654.00	742
834384.00	730
835126.00	742
835860.00	734
836600.00	740
837344.00	744
838119.00	775
838882.00	763
839671.00	789
840473.00	802
841277.00	804
842032.00	755
842795.00	763
843580.00	785
844376.00	796
845163.00	787
845961.00	798
846787.00	826
847599.00	812
848374.00	775
849155.00	781
849936.00	781
850688.00	752
851438.00	750
852182.00	744
852945.00	763
853685.00	740
854421.00	736
855163.00	742
855915.00	752
856663.00	748
857415.00	752
858198.00	783
858979.00	781
859754.00	775
860539.00	785
861351.00	812
862134.00	783
862913.00	779
863711.00	798
864523.00	812
865284.00	761
866039.00	755
866789.00	750
867539.00	750
868281.00	742
869038.00	757
869819.00	781
870598.00	779
871363.00	765
872148.00	785
872929.00	781
873690.00	761
874455.00	765
875234.00	779
875999.00	765
876760.00	761
877517.00	757
878278.00	761
879033.00	755
879790.00	757
880555.00	765
881336.00	781
